Time;Temperature;Humidity
17:19:25;24,8;41,4
17:19:26;22,1;44,2
17:19:27;24,6;44,9
17:19:28;21,0;36,7
17:19:29;24,9;40,8
17:19:30;23,2;38,6
17:19:31;24,4;42,7
17:19:32;24,4;43,7
17:19:33;21,5;40,0
17:19:34;22,9;39,3
17:19:35;22,9;41,7
17:19:36;20,6;44,1
17:19:37;23,0;38,7
17:19:38;21,2;36,7
17:19:39;24,3;37,0
17:19:40;22,9;40,3
17:27:07;21,6;43,2
17:27:08;22,7;43,3
17:27:09;24,3;41,8
17:27:10;24,3;37,2
17:27:11;23,8;38,0
17:27:12;22,2;40,1
17:27:13;20,2;43,4
17:27:14;23,3;36,5
17:27:15;20,9;36,5
17:27:16;22,1;39,8
17:27:17;22,9;38,2
17:27:18;24,2;38,9
17:27:19;23,4;39,3
17:27:20;24,9;38,2
17:27:21;21,1;44,6
17:27:22;24,8;45,0
17:27:23;20,6;39,0
17:27:24;24,1;43,2
17:27:25;22,8;37,8
17:27:26;20,4;40,9
17:27:27;20,5;41,5
17:27:28;21,5;39,6
17:27:29;20,9;37,4
17:27:30;23,4;41,9
17:27:31;21,8;36,6
17:27:49;20,2;35,6
17:27:50;23,3;38,6
17:27:51;22,8;38,1
17:27:52;20,6;43,0
17:27:53;24,9;44,2
17:27:54;24,2;35,1
17:27:55;22,2;37,0
17:27:56;21,6;35,9
17:27:57;20,6;42,6
17:27:58;23,1;43,0
17:27:59;21,6;37,5
17:28:00;21,5;37,3
17:28:01;23,5;38,6
17:28:02;22,3;42,7
17:29:42;22,4;43,0
17:29:43;23,4;37,2
17:29:44;22,2;43,5
17:29:45;21,4;35,7
17:29:46;23,8;40,8
17:29:47;23,3;41,6
17:29:48;21,9;35,3
17:29:49;22,7;43,6
17:29:50;21,8;42,5
17:29:51;21,6;35,7
17:29:52;21,8;36,1
17:29:53;22,6;42,6
17:29:54;22,5;39,1
17:29:55;20,0;40,8
17:29:56;23,4;35,4
17:29:57;22,8;42,2
17:29:58;21,3;44,8
17:29:59;24,0;44,0
17:30:00;21,9;35,7
17:30:01;20,8;41,9
17:30:02;24,8;38,3
17:30:03;20,4;38,2
17:30:04;22,6;36,2
17:30:05;23,6;40,0
17:30:06;23,7;40,0
17:30:07;22,9;37,4
17:30:08;20,4;40,1
17:30:09;24,1;38,4
17:30:10;23,5;43,1
17:30:11;21,8;35,0
17:30:12;20,6;44,1
17:30:13;23,1;39,4
17:30:14;21,9;40,4
17:30:15;23,8;44,1
17:30:16;23,5;39,9
17:30:17;21,7;43,0
17:30:18;24,4;39,0
17:30:19;20,5;44,3
17:30:20;20,9;36,3
17:30:21;21,6;38,0
17:30:22;21,5;43,3
17:30:23;21,5;44,8
17:30:24;20,4;41,8
17:30:25;24,7;35,6
17:30:26;24,2;40,3
17:30:27;23,5;36,0
17:30:28;22,3;44,2
17:30:29;20,9;45,0
17:30:30;24,5;44,2
17:30:31;22,2;38,3
17:30:32;20,5;42,0
17:30:33;22,7;37,3
17:30:34;23,2;35,8
17:30:35;24,8;36,6
17:30:36;20,9;38,5
17:30:37;20,9;40,7
17:30:38;24,5;40,0
17:30:39;20,6;35,2
17:30:40;24,9;40,9
17:30:41;20,6;37,8
17:30:42;24,6;35,6
17:30:43;24,8;44,3
17:30:44;20,9;41,1
17:30:45;21,1;39,7
17:30:46;23,0;43,0
17:30:47;22,5;39,3
17:30:48;20,3;37,1
17:30:49;23,2;41,6
17:30:50;20,2;35,7
17:30:51;22,6;35,2
17:30:52;20,7;38,7
17:30:53;20,3;35,4
17:30:54;23,8;39,7
17:30:55;23,0;43,8
17:30:56;20,3;38,2
17:30:57;22,3;43,2
17:30:58;21,9;35,8
17:30:59;24,5;39,3
17:31:00;22,3;35,2
17:31:01;20,6;35,8
17:31:02;24,3;40,0
17:31:03;21,1;39,8
17:31:04;22,1;39,3
17:31:05;24,6;36,8
17:31:06;24,7;42,1
17:31:07;20,7;38,0
17:31:08;24,7;39,8
17:31:09;23,0;38,1
17:31:10;24,2;35,1
17:31:11;24,5;38,1
17:31:12;20,7;40,3
17:31:13;23,2;41,0
17:31:14;21,0;41,1
17:31:15;23,2;36,1
17:31:16;22,1;35,1
17:31:17;23,0;43,4
17:31:18;24,1;39,0
17:31:19;21,2;37,9
17:31:20;24,7;44,2
17:31:21;21,3;44,2
17:31:22;23,0;44,7
17:31:23;23,8;44,9
17:31:24;21,1;44,8
17:31:25;22,9;40,1
17:31:26;21,1;37,9
17:31:27;23,0;39,1
17:31:28;20,6;41,7
17:31:29;20,7;36,7
17:31:30;20,6;37,1
17:31:31;24,6;43,3
17:31:32;24,2;35,1
17:31:33;22,2;37,5
17:31:34;23,3;37,9
17:31:35;24,2;40,1
17:31:36;22,9;42,9
17:31:37;22,6;36,1
17:31:38;21,2;43,8
17:31:39;23,6;43,5
17:31:40;22,2;40,6
17:31:41;24,3;35,2
17:31:42;20,4;35,2
17:31:43;21,9;44,8
17:31:44;20,2;38,6
17:31:45;23,2;39,4
17:31:46;20,8;44,6
17:31:47;20,9;38,7
17:31:48;24,5;36,8
17:31:49;22,1;38,4
17:31:50;23,9;36,7
17:31:51;20,7;40,5
17:31:52;20,2;41,4
17:31:53;22,2;37,9
17:31:54;20,2;44,8
17:31:55;25,0;42,9
17:31:56;22,8;42,1
17:31:57;24,1;38,6
17:31:58;22,6;40,2
17:31:59;20,9;36,0
17:32:00;22,8;39,5
17:32:01;23,9;38,3
17:32:02;21,0;39,8
17:32:03;22,5;41,9
17:32:04;22,6;41,0
17:32:05;24,0;43,7
17:32:06;20,0;40,5
17:32:07;24,1;35,4
17:32:08;23,5;44,5
17:32:09;23,7;36,8
17:32:10;24,3;41,0
17:32:11;23,6;39,7
17:32:12;20,2;43,9
17:32:13;22,3;41,3
17:32:14;20,5;37,0
17:32:15;23,5;35,4
17:32:16;21,5;38,3
17:32:17;24,5;36,1
17:32:18;21,7;40,2
17:32:19;22,5;44,5
17:32:20;21,5;38,7
17:32:21;20,5;42,2
17:32:22;22,0;35,4
17:32:23;22,8;44,2
17:32:24;21,9;44,3
17:32:25;23,1;42,7
17:32:26;24,6;44,1
17:32:27;21,2;36,3
17:32:28;21,4;36,5
17:32:29;20,1;43,8
17:32:30;20,2;42,2
17:32:31;22,6;42,1
17:32:32;21,0;35,3
17:32:33;20,3;39,2
17:32:34;21,7;37,8
17:32:35;22,7;38,8
17:32:36;22,4;35,8
17:32:37;20,4;36,5
17:32:38;23,9;42,6
17:32:39;20,9;36,7
17:32:40;22,6;42,3
17:32:41;24,5;39,1
17:32:42;21,4;35,7
17:32:43;21,9;38,8
17:32:44;20,1;42,0
17:32:45;20,5;44,2
17:32:46;23,7;39,3
17:32:47;20,4;38,5
17:32:48;22,0;39,9
17:32:49;23,9;37,3
17:32:50;22,4;40,8
17:32:51;22,9;43,6
17:32:52;23,9;41,1
17:32:53;21,7;38,1
17:32:54;23,8;44,1
17:32:55;22,4;40,9
17:32:56;23,0;44,1
17:32:57;22,7;44,0
17:32:58;20,5;38,8
17:32:59;23,5;38,7
17:33:00;23,2;39,6
17:33:01;20,3;43,9
17:33:02;23,7;40,6
17:33:03;20,3;40,2
17:33:04;24,4;41,1
17:33:05;22,2;35,9
17:33:06;21,0;41,4
17:33:07;21,6;41,8
17:33:08;22,6;41,9
17:33:09;22,6;37,1
17:33:10;24,2;39,5
17:33:11;22,0;35,3
17:33:12;21,8;35,1
17:33:13;22,9;35,3
17:33:14;22,1;37,8
17:33:15;23,7;43,1
17:33:16;20,8;39,9
17:33:17;23,1;43,1
17:33:18;24,7;44,8
17:33:19;21,9;38,1
17:33:20;23,5;39,6
17:33:21;24,5;38,2
17:33:22;23,0;35,4
17:33:23;22,6;44,2
17:33:24;24,1;35,2
17:33:25;21,2;43,5
17:33:26;22,5;44,7
17:33:27;23,2;41,8
17:33:28;20,7;37,7
17:33:29;20,9;38,2
17:33:30;24,5;44,8
17:33:31;23,4;44,1
17:33:32;22,1;39,5
17:34:28;24,8;40,4
17:34:29;24,8;42,9
17:34:30;24,7;40,6
17:34:31;21,8;37,8
17:34:32;24,9;42,7
17:34:33;20,3;39,3
17:34:34;22,3;39,6
17:34:35;20,9;41,5
17:34:36;24,7;36,2
17:34:37;21,6;44,5
17:34:38;24,7;35,1
17:34:39;22,5;43,9
17:34:40;21,7;43,4
17:34:41;21,1;43,5
17:34:42;21,6;44,3
17:34:43;20,9;38,2
17:34:44;21,5;38,5
17:34:45;22,6;37,6
17:34:46;24,8;43,9
17:34:47;22,0;35,2
17:34:48;20,2;35,4
17:34:49;20,8;43,0
17:34:50;23,8;39,4
17:34:51;24,9;36,2
17:34:52;24,7;41,2
17:34:53;21,4;43,1
17:34:54;24,4;37,8
17:34:55;24,5;41,2
17:34:56;21,9;37,5
17:34:57;24,8;44,1
17:34:58;20,1;38,4
17:34:59;24,3;37,6
17:35:00;21,7;44,8
17:35:01;24,9;40,0
17:35:02;21,8;36,2
17:35:03;21,9;42,4
17:35:04;23,3;44,2
17:35:05;22,3;38,0
17:35:06;22,7;35,9
17:35:07;23,9;39,1
17:35:08;23,7;43,2
17:35:09;23,0;40,5
17:35:10;21,2;43,7
17:35:11;20,9;35,8
17:35:12;24,9;35,5
17:35:13;24,3;42,1
17:35:14;22,9;40,1
17:35:15;23,1;38,6
17:35:16;24,2;36,2
17:35:17;23,1;37,7
17:35:18;22,3;37,5
17:35:19;23,4;36,4
17:35:20;23,9;42,7
17:35:21;21,0;36,4
17:35:22;20,1;41,7
17:35:23;21,3;36,4
17:35:24;20,3;37,5
17:35:25;20,3;36,4
17:35:26;21,4;38,1
17:35:27;21,9;43,7
17:35:28;23,8;38,3
17:35:29;21,3;43,9
17:35:30;20,9;42,8
17:35:31;23,4;39,0
17:35:32;20,5;35,1
17:35:33;24,5;40,0
17:35:34;24,7;36,7
17:35:35;22,5;42,1
17:35:36;24,8;38,0
17:35:37;24,8;36,5
17:35:38;24,3;40,5
17:35:39;23,1;37,5
17:35:40;24,9;39,3
17:35:41;22,7;38,3
17:35:42;24,3;44,2
17:35:43;23,5;39,6
17:35:44;21,9;37,7
17:35:45;21,8;38,5
17:35:46;24,4;36,3
17:35:47;23,6;40,3
17:35:48;20,1;39,8
17:35:49;21,2;42,0
17:35:50;22,7;40,9
17:35:51;20,3;39,9
17:35:52;24,8;42,8
17:35:53;22,7;39,5
17:35:54;22,0;40,1
17:35:55;21,9;43,8
17:35:56;20,5;43,9
17:35:57;20,3;42,7
17:35:58;21,3;37,7
17:35:59;24,5;39,4
17:36:00;20,1;42,5
17:36:01;20,2;44,9
17:36:02;21,4;44,6
17:36:03;22,2;43,7
17:36:04;22,8;39,0
17:36:05;24,3;43,3
17:36:06;20,0;38,0
17:36:07;22,7;41,1
17:36:08;20,9;37,2
17:36:09;23,0;39,9
17:36:10;20,7;41,6
17:36:11;24,8;36,7
17:36:12;24,9;42,6
17:36:13;22,3;36,6
17:36:14;21,2;42,9
17:36:15;20,7;36,1
17:36:16;24,2;37,2
17:36:17;22,3;37,4
17:36:18;23,4;38,4
17:36:19;23,8;37,2
17:36:20;24,0;40,3
17:36:21;23,7;38,5
17:36:22;22,0;43,8
17:36:23;23,1;37,3
17:36:24;20,9;43,8
17:36:25;20,9;43,7
17:36:26;24,1;40,6
17:36:27;21,5;40,0
17:36:28;23,0;43,6
17:36:29;23,3;44,3
17:36:30;22,8;41,5
17:36:31;22,9;35,0
17:36:32;22,2;43,6
17:36:33;21,4;35,9
17:36:34;23,7;44,6
17:36:35;20,5;43,1
17:36:36;20,3;41,4
17:36:37;24,9;35,3
17:36:38;20,1;42,8
17:36:39;23,0;44,6
17:36:40;22,8;42,2
17:36:41;20,6;41,8
17:36:42;22,4;39,8
17:36:43;24,3;37,2
17:36:44;24,4;42,1
17:36:45;21,8;38,4
17:36:46;24,0;43,0
17:36:47;24,2;37,8
17:36:48;20,8;37,0
17:36:49;20,2;40,6
17:36:50;24,3;44,6
17:36:51;24,6;43,9
17:36:52;23,4;37,5
17:36:53;23,7;44,9
17:36:54;25,0;36,0
17:36:55;24,5;39,5
17:36:56;20,4;44,3
17:36:57;21,8;44,9
17:36:58;22,9;39,8
17:36:59;21,7;43,6
17:37:00;21,9;44,6
17:37:01;22,4;41,7
17:37:02;21,9;41,0
17:37:03;20,1;44,1
17:37:04;20,6;39,9
17:37:05;22,7;40,4
17:37:06;23,1;40,9
17:37:07;21,4;36,7
17:37:08;21,4;38,4
17:37:09;23,0;36,7
17:37:10;23,9;37,6
17:37:11;23,2;37,7
17:37:12;24,4;38,8
17:37:13;23,0;43,1
17:37:14;20,4;39,5
17:37:15;22,1;43,7
17:37:16;22,4;42,2
17:37:17;21,0;40,0
17:37:18;24,2;38,1
17:37:19;22,5;36,3
17:37:20;20,6;44,4
17:37:21;24,3;40,1
17:37:22;23,9;35,1
17:37:23;22,9;39,3
17:37:24;23,5;41,0
17:37:25;23,6;42,1
17:37:26;24,8;41,1
17:37:27;24,3;42,8
17:37:28;23,5;42,6
17:37:29;22,4;41,9
17:37:30;21,6;38,5
17:37:31;20,7;36,8
17:37:32;24,4;43,8
17:37:33;23,6;40,5
17:37:34;24,9;42,2
17:37:35;22,6;41,3
17:37:36;20,1;44,1
17:37:37;20,7;37,2
17:37:38;23,8;40,4
17:37:39;22,9;35,1
17:37:40;20,6;36,4
17:37:41;20,6;38,6
17:37:42;21,0;38,7
17:37:43;22,2;41,6
17:37:44;21,7;35,5
17:37:45;21,6;45,0
17:37:46;20,1;35,6
17:37:47;20,0;38,8
17:37:48;21,2;36,9
17:37:49;24,1;41,2
17:37:50;23,5;42,2
17:37:51;23,5;36,0
17:37:52;20,8;41,7
17:37:53;23,4;36,4
17:37:54;22,2;42,3
17:37:55;21,0;37,3
17:37:56;24,7;35,9
17:37:57;22,8;44,4
17:37:58;20,1;43,1
17:37:59;23,0;42,5
17:38:00;22,4;40,7
17:38:01;22,9;41,6
17:38:02;23,0;40,8
17:38:03;24,5;39,0
17:38:04;20,0;38,8
17:38:05;23,2;42,2
17:38:06;21,6;36,8
17:38:07;20,5;39,5
17:38:08;23,4;42,5
17:38:09;24,5;35,2
17:38:10;23,5;43,4
17:38:11;20,7;36,9
17:38:12;20,6;37,4
17:38:13;20,4;40,5
17:38:14;20,2;43,3
17:38:15;23,8;36,5
17:38:16;21,1;38,6
17:38:17;22,7;40,6
17:38:18;23,2;43,4
17:38:19;22,8;37,9
17:38:20;20,9;41,5
17:38:21;23,8;41,1
17:38:22;22,4;38,4
17:38:23;24,7;38,0
17:38:24;22,9;39,0
17:38:25;20,2;44,6
17:38:26;23,0;36,0
17:38:27;20,5;44,1
17:38:28;20,3;38,1
17:38:29;24,3;35,6
17:38:30;22,7;40,6
17:38:31;20,8;39,8
17:38:32;20,2;35,4
17:38:33;20,9;43,2
17:38:34;23,8;36,6
17:38:35;21,6;42,9
17:38:36;24,8;38,4
17:38:37;23,8;42,7
17:38:38;24,8;35,2
17:38:39;24,1;44,0
17:38:40;20,5;42,2
17:38:41;21,6;38,5
17:38:42;20,1;36,5
17:38:43;22,7;38,0
17:38:44;20,7;43,2
17:38:45;20,7;44,0
17:38:46;21,4;38,1
17:38:47;21,8;38,6
17:38:48;21,6;41,2
17:38:49;23,8;36,1
17:38:50;22,9;42,0
17:38:51;21,2;44,0
17:38:52;23,8;40,2
17:38:53;20,5;40,0
17:38:54;22,4;39,7
17:38:55;23,6;41,7
17:38:56;24,7;36,7
17:38:57;23,9;43,3
17:38:58;21,4;42,1
17:38:59;23,0;40,5
17:39:00;22,7;37,4
17:39:01;24,6;38,7
17:39:02;20,6;40,3
17:39:03;24,7;41,8
17:39:04;22,9;40,5
17:39:05;25,0;44,3
17:39:06;24,6;43,5
17:39:07;22,7;36,2
17:39:08;21,3;35,9
17:39:09;22,2;39,8
17:39:10;23,2;44,5
17:39:11;23,4;39,0
17:39:12;23,7;44,0
17:39:13;23,1;38,2
17:39:14;24,2;40,7
17:39:15;20,8;42,1
17:39:16;22,2;36,5
17:39:17;24,2;36,6
17:39:18;22,0;38,8
17:39:19;20,8;37,7
17:39:20;23,7;40,7
17:39:21;23,8;40,0
17:39:22;21,1;44,6
17:39:23;21,9;41,2
17:39:24;20,1;42,5
17:39:25;21,6;38,6
17:39:26;24,0;44,5
17:39:27;24,9;35,2
17:39:28;22,6;40,1
17:39:29;24,1;41,2
17:39:30;22,2;43,4
17:39:31;21,5;44,3
17:39:32;23,0;36,3
17:39:33;20,9;38,7
17:39:34;22,9;41,7
17:39:35;22,9;38,2
17:39:36;24,0;39,7
17:39:37;20,5;35,4
17:39:38;24,5;41,1
17:39:39;22,7;38,1
17:39:40;24,7;43,7
17:39:41;23,6;37,1
17:39:42;22,6;35,7
17:39:43;23,3;35,6
17:39:44;23,1;41,6
17:39:45;23,6;40,2
17:39:46;20,3;37,8
17:39:47;23,4;39,2
17:39:48;21,8;37,8
17:39:49;22,1;37,7
17:39:50;20,3;39,4
17:39:51;21,0;39,9
17:39:52;21,8;36,7
17:39:53;21,6;41,6
17:39:54;22,2;44,2
17:39:55;22,6;43,8
17:39:57;22,8;42,0
17:39:58;22,5;43,2
17:39:59;22,3;37,3
17:40:00;21,8;43,1
17:40:01;24,8;36,2
17:40:02;22,4;42,3
17:40:03;24,1;43,3
17:40:04;24,1;37,9
17:40:05;23,2;37,2
17:40:06;20,6;36,0
17:40:07;23,1;38,3
17:40:08;22,3;41,6
17:40:09;21,3;38,0
17:40:10;22,8;41,6
17:40:11;25,0;39,4
17:40:12;20,2;39,3
17:40:13;21,5;40,8
17:40:14;23,1;36,5
17:40:15;23,9;38,5
17:40:16;21,9;39,9
17:40:17;20,8;41,6
17:40:18;21,2;43,8
17:40:19;24,8;39,4
17:40:20;22,5;35,8
17:40:21;22,8;37,5
17:40:22;24,7;37,4
17:40:23;22,6;36,5
17:40:24;23,8;44,0
17:40:25;20,0;43,4
17:40:26;23,5;44,8
17:40:27;21,6;38,3
17:40:28;24,7;35,0
17:40:29;22,7;42,8
17:40:30;23,0;35,9
17:40:31;23,3;40,8
17:40:32;20,3;36,6
17:40:33;22,7;38,5
17:40:34;21,8;41,8
17:40:35;20,6;42,9
17:41:10;23,4;41,6
17:41:11;24,6;42,4
17:41:12;20,3;38,4
17:41:40;23,5;38,7
17:41:41;24,7;38,4
17:41:42;20,2;44,9
17:41:43;20,8;41,7
17:41:44;21,2;43,5
17:41:45;22,1;38,1
17:41:46;20,4;36,6
17:42:58;22,1;40,5
17:42:59;22,6;41,4
17:43:00;22,1;40,6
17:43:01;20,5;38,5
17:43:02;23,7;43,2
17:43:03;22,8;39,0
17:43:04;23,7;40,6
17:43:05;22,3;36,6
17:43:06;23,1;43,6
17:43:07;22,4;42,4
17:43:08;21,8;38,0
17:43:09;23,8;38,6
17:43:10;21,7;40,7
17:43:11;20,8;44,4
17:43:12;20,6;35,7
17:43:13;20,7;44,8
17:43:14;22,6;42,8
17:43:15;22,3;36,7
17:43:16;24,1;42,8
17:43:17;21,2;44,0
17:43:18;21,7;42,7
17:43:19;21,7;41,8
17:43:20;24,9;37,3
17:43:21;24,6;43,5
17:43:22;23,3;38,7
17:43:23;23,7;38,3
17:43:24;21,7;44,2
17:43:25;25,0;43,1
17:43:26;23,4;38,5
17:43:27;22,5;44,3
17:43:28;20,4;38,0
17:43:29;24,5;36,1
17:43:30;20,1;42,1
17:43:31;21,1;36,6
17:43:32;20,2;39,3
17:43:33;23,5;43,1
17:43:34;22,4;41,7
17:43:35;21,9;36,3
17:43:36;21,4;39,8
17:43:37;21,1;40,2
17:43:38;20,5;36,9
17:43:39;23,5;42,4
17:43:40;22,0;38,1
17:43:41;21,3;35,5
17:43:42;20,3;44,9
17:43:43;24,8;39,2
17:43:44;24,8;36,4
17:43:45;23,2;39,3
17:43:46;22,7;43,1
17:43:47;21,2;42,3
17:43:48;23,1;39,2
17:43:49;24,6;37,4
17:43:50;20,3;41,3
17:43:51;20,2;38,4
17:43:52;22,9;41,0
17:43:53;22,5;38,1
17:43:54;22,5;38,0
17:43:55;22,4;37,4
17:43:56;22,8;41,3
17:43:57;23,0;44,1
17:43:58;22,4;37,3
17:43:59;24,1;41,0
17:44:00;22,8;43,0
17:44:01;21,9;35,8
17:44:02;20,8;42,9
17:44:03;21,5;35,2
17:44:04;21,1;40,3
17:44:05;24,1;43,1
17:44:06;24,2;42,1
17:44:07;24,4;39,2
17:44:08;21,5;35,8
17:44:09;24,3;38,1
17:44:10;24,0;44,6
17:44:11;24,4;40,2
17:44:12;23,8;42,9
17:44:13;22,9;42,6
17:44:14;24,8;41,6
17:44:15;20,6;39,3
17:44:16;24,5;38,1
17:44:17;24,9;36,8
17:44:18;24,0;35,3
17:44:19;24,8;36,9
17:44:20;21,2;42,5
17:44:21;20,4;41,3
17:44:22;20,3;38,4
17:44:23;23,7;44,0
17:44:24;24,9;44,9
17:44:25;23,6;40,7
17:44:26;20,2;42,1
17:44:27;24,2;40,5
17:44:28;23,7;35,0
17:44:29;21,9;36,3
17:44:30;20,2;40,5
17:44:31;21,0;39,7
17:44:32;24,1;38,5
17:44:33;22,0;41,2
17:44:34;22,7;40,9
17:44:35;22,7;38,4
17:44:36;24,6;41,0
17:44:37;24,5;42,1
17:44:38;21,6;35,5
17:44:39;22,7;35,6
17:44:40;20,8;36,3
17:44:41;24,0;39,6
17:44:42;23,1;36,6
17:44:43;22,0;43,5
17:44:44;23,4;36,2
17:44:45;24,5;41,5
17:44:46;22,5;39,7
17:44:47;21,5;39,3
17:44:48;21,2;43,4
17:44:49;24,4;40,7
17:44:50;23,8;38,1
17:44:51;23,3;37,0
17:44:52;21,6;35,7
17:44:53;20,8;37,1
17:44:54;22,7;42,3
17:44:55;21,7;40,3
17:44:56;21,7;35,4
17:44:57;22,1;37,7
17:44:58;22,3;44,0
17:44:59;20,2;36,5
17:45:00;24,0;44,4
17:45:01;20,5;36,0
17:45:02;20,9;43,7
17:45:03;20,6;35,5
17:45:04;24,5;41,1
17:45:05;21,6;44,4
17:45:06;21,6;43,1
17:45:07;20,6;44,3
17:45:08;23,1;36,8
17:45:09;23,9;42,8
17:45:10;20,3;35,4
17:45:11;24,8;38,7
17:45:12;21,9;36,3
17:45:13;24,6;40,1
17:45:14;23,5;39,9
17:45:15;21,2;35,9
17:45:16;21,2;44,2
17:45:17;24,0;36,7
17:45:18;20,6;38,6
17:45:19;24,3;39,4
17:45:20;20,4;37,7
17:45:21;24,4;44,0
17:45:22;23,7;36,4
17:45:23;24,2;42,5
17:45:24;20,7;43,8
17:45:25;22,6;40,4
17:45:26;24,9;37,3
17:45:27;22,2;39,3
17:45:28;23,8;43,5
17:45:29;23,8;40,9
17:45:30;20,2;42,0
17:45:31;22,4;35,8
17:45:32;21,9;41,1
17:45:33;20,9;37,3
17:45:34;20,4;41,2
17:45:35;24,9;37,8
17:45:36;23,1;40,3
17:45:37;24,5;42,3
17:45:38;22,0;42,8
17:45:39;21,4;35,7
17:45:40;20,6;39,8
17:45:41;24,1;44,7
17:45:42;21,0;38,8
17:45:43;23,2;35,3
17:45:44;20,5;43,2
17:45:45;24,6;40,0
17:45:46;22,3;40,5
17:45:47;21,2;42,9
17:45:48;23,2;37,4
17:45:49;21,8;42,5
17:45:50;24,3;40,8
17:45:51;23,9;35,9
17:45:52;20,6;37,0
17:45:53;21,7;37,0
17:45:54;22,4;38,1
17:45:55;23,4;39,0
17:45:56;21,3;36,7
17:45:57;21,5;35,8
17:45:58;21,1;43,0
17:45:59;20,8;38,1
17:46:00;24,8;38,4
17:46:01;23,8;38,4
17:46:02;23,6;36,7
17:46:03;21,9;41,8
17:46:04;21,6;43,7
17:46:05;22,8;42,2
17:46:06;20,3;38,7
17:46:07;24,6;39,5
17:46:08;24,9;42,9
17:46:09;22,9;39,8
17:46:10;20,3;44,3
17:46:11;24,5;43,7
17:46:12;25,0;42,8
17:46:13;22,6;37,7
17:46:14;20,4;39,2
17:46:15;22,2;42,1
17:46:16;22,3;43,0
17:46:17;23,9;37,5
17:46:18;22,7;39,1
17:46:19;21,9;39,4
17:46:20;22,6;44,1
17:46:21;24,9;42,5
17:46:22;22,6;44,6
17:46:23;20,3;44,8
17:46:25;22,7;39,5
17:46:26;20,8;38,8
17:46:27;24,6;40,7
17:46:28;25,0;39,6
17:46:29;23,8;40,7
17:46:30;22,5;44,5
17:46:31;21,6;43,2
17:46:32;21,2;36,4
17:46:33;22,9;36,1
17:46:34;24,9;39,8
17:46:35;20,5;41,6
17:46:36;24,1;43,2
17:46:37;24,1;39,0
17:46:38;20,6;42,2
17:46:39;21,3;35,2
17:46:40;22,4;41,0
17:46:41;21,0;37,9
17:46:42;23,0;39,4
17:46:43;24,2;40,3
17:46:44;22,1;43,2
17:46:45;21,8;40,3
17:46:46;21,3;44,4
17:46:47;23,8;43,7
17:46:48;24,3;40,3
17:46:49;23,9;42,8
17:46:50;21,4;37,7
17:46:51;22,4;41,2
17:46:52;20,6;41,9
17:46:53;22,2;43,3
17:46:54;24,9;35,4
17:46:55;21,1;40,3
17:46:56;21,8;35,9
17:46:57;23,3;44,6
17:46:58;22,0;44,1
17:46:59;24,0;40,4
17:47:00;20,4;35,5
17:47:01;22,9;42,2
17:47:02;22,6;44,2
17:47:03;24,5;40,6
17:47:04;20,9;43,1
17:47:05;23,9;42,0
17:47:06;20,1;39,3
17:47:07;22,5;35,1
17:47:08;23,1;38,9
17:47:09;20,1;38,9
17:47:10;24,9;37,3
17:47:11;20,0;38,7
17:47:12;20,6;37,9
17:47:13;24,9;40,2
17:47:14;22,8;41,1
17:47:15;24,3;40,6
17:47:16;23,0;43,3
17:47:17;21,1;43,1
17:47:18;20,9;44,7
17:47:19;22,0;36,1
17:47:20;20,2;36,4
17:47:21;20,1;42,2
17:47:22;23,2;43,0
17:47:23;21,2;41,8
17:47:24;24,4;41,2
17:47:25;24,6;42,1
17:47:26;21,4;37,3
17:47:27;24,1;38,8
17:47:28;23,7;36,8
17:47:29;20,9;35,9
17:47:30;23,3;41,4
17:47:31;23,9;41,7
17:47:32;23,9;44,8
17:47:33;24,3;37,2
17:47:34;24,4;38,1
17:47:35;24,6;45,0
17:47:36;20,3;36,8
17:47:37;22,5;39,7
17:47:38;21,7;37,7
17:47:39;23,2;35,5
17:47:40;24,4;43,7
17:47:41;21,2;40,1
17:47:42;23,8;41,3
17:47:43;20,8;44,3
17:47:44;21,7;43,1
17:47:45;20,8;37,4
17:47:46;24,2;42,8
17:47:47;21,6;39,9
17:47:48;22,3;37,0
17:47:49;22,7;41,7
17:47:50;21,9;40,1
17:47:51;24,4;44,5
17:47:52;22,5;44,5
17:47:53;23,4;38,7
17:47:54;22,6;38,5
17:47:55;25,0;41,8
17:47:56;24,4;44,3
17:47:57;21,9;39,2
17:47:58;23,9;43,3
17:47:59;23,7;40,9
17:48:00;22,2;37,3
17:48:01;20,2;37,1
17:48:02;22,6;40,1
17:48:03;20,6;42,6
17:48:04;21,0;38,5
17:48:05;21,5;41,8
17:48:06;21,6;44,1
17:48:07;22,5;37,7
17:48:08;21,9;36,2
17:48:09;21,4;41,1
17:48:10;23,0;42,8
17:48:11;22,2;43,4
17:48:12;22,7;41,4
17:48:13;23,0;44,4
17:48:14;22,5;39,1
17:48:15;24,7;39,1
17:48:16;22,0;44,0
17:48:17;24,0;38,4
17:48:18;22,3;42,1
17:48:19;23,4;44,6
17:48:20;21,3;39,5
17:48:21;22,9;35,1
17:48:22;23,2;36,4
17:48:23;20,4;42,9
17:48:24;21,8;38,0
17:48:25;22,7;35,4
17:48:26;20,1;43,6
17:48:27;23,8;43,9
17:48:28;21,2;43,2
17:48:29;24,4;37,1
17:48:30;21,4;36,0
17:48:31;23,3;35,7
17:48:32;21,2;35,5
17:48:33;22,5;41,6
17:48:34;20,2;37,9
